fold,train_years,val_year,test_years,n_train,n_val,n_test,best_iter,val_auc,val_ap,test_auc,test_ap,test_ap_lift,test_brier_raw,test_brier_calibrated,test_pos_rate
F1,2009-2014,2015,2016-2017,488147,94584,170106,2,0.9268290095569133,0.4843034160403711,0.8544525097673644,0.1567679112923607,9.24018098347135,0.016475848853588104,0.015341287478804588,0.016965891855666465
F2,2009-2015,2016,2017-2018,582731,85797,168196,236,0.8850345773585053,0.21298002976017463,0.8851279323052507,0.15919079736280092,10.4590841223569,0.013925662264227867,0.013808051124215126,0.015220338176888868
F3,2009-2016,2017,2018-2019,668528,84309,163614,183,0.8998741381877864,0.212969618795273,0.8833320248576174,0.22920847686170395,15.432804828498284,0.013281118124723434,0.01285294909030199,0.014852029777402912
F4,2009-2017,2018,2019-2020,752837,83887,158588,37,0.8699638270068204,0.09586827548221839,0.8766516956609228,0.28123468359589326,19.232620095776422,0.013010077178478241,0.012836524285376072,0.014622796176255455
F5,2009-2018,2019,2020-2021,836724,79727,157747,98,0.9083630158335342,0.39529737336134824,0.7668474665004852,0.127003130151991,4.474952595954015,0.027257049456238747,0.026853634044528008,0.028380888384565157
F6,2009-2019,2020,2021-2022,916451,78861,157316,1,0.8495248298839662,0.1407151051995924,0.7212110054884443,0.10763257646457994,2.9113353506021076,0.035833489149808884,0.03513046354055405,0.03697017468026138
F7,2009-2020,2021,2022-2023,995312,78886,155554,264,0.7820077673032103,0.2204935161671727,0.8164696512417103,0.09510270606704703,3.693784354445302,0.024974776431918144,0.027831554412841797,0.025746686038288953
F8,2009-2021,2022,2023-2024,1074198,78430,77124,149,0.8230463288621884,0.10880742818026941,0.8041078930517875,0.08211548784668189,3.635519451600169,0.021587373688817024,0.022583872079849243,0.02258700274882008
