k,mean_test_auc,std_test_auc,mean_test_ap,n_folds_at_or_above_ap_010,features
3,0.6710649980714678,0.11905873162206013,0.20047416014064004,6,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid"
5,0.7066428327199186,0.09197679012954574,0.21232066751817252,8,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid,nearest_mdi_branch_miles,top3_lender_share_tract_resid"
7,0.8053195175401571,0.06551752746512707,0.2747227309288687,8,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid,nearest_mdi_branch_miles,top3_lender_share_tract_resid,lender_hhi_tract_resid,pct_loans_from_top4_banks_resid"
10,0.8152010351568837,0.05936699086516588,0.2681585718445274,8,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid,nearest_mdi_branch_miles,top3_lender_share_tract_resid,lender_hhi_tract_resid,pct_loans_from_top4_banks_resid,ssbci_program_count,mdi_active_in_county,pct_loans_under_250k_resid"
14,0.8323987611908613,0.051905077479649925,0.29706076108881985,8,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid,nearest_mdi_branch_miles,top3_lender_share_tract_resid,lender_hhi_tract_resid,pct_loans_from_top4_banks_resid,ssbci_program_count,mdi_active_in_county,pct_loans_under_250k_resid,top1_lender_share_tract_resid,mdi_branches_within_25mi,branch_closures_3y_within_10mi,mdi_branches_within_10mi"
18,0.8293180898906715,0.05437652665426436,0.2468409813930286,8,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid,nearest_mdi_branch_miles,top3_lender_share_tract_resid,lender_hhi_tract_resid,pct_loans_from_top4_banks_resid,ssbci_program_count,mdi_active_in_county,pct_loans_under_250k_resid,top1_lender_share_tract_resid,mdi_branches_within_25mi,branch_closures_3y_within_10mi,mdi_branches_within_10mi,pct_loans_from_community_banks_resid,branches_within_5mi,pct_loans_under_100k_resid,microloan_intermediary_within_25mi"
20,0.814998414541551,0.08367513196077105,0.2403753972749839,8,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid,nearest_mdi_branch_miles,top3_lender_share_tract_resid,lender_hhi_tract_resid,pct_loans_from_top4_banks_resid,ssbci_program_count,mdi_active_in_county,pct_loans_under_250k_resid,top1_lender_share_tract_resid,mdi_branches_within_25mi,branch_closures_3y_within_10mi,mdi_branches_within_10mi,pct_loans_from_community_banks_resid,branches_within_5mi,pct_loans_under_100k_resid,microloan_intermediary_within_25mi,ssbci_n_capital_programs,ssbci_2_0_active"
20,0.814998414541551,0.08367513196077105,0.2403753972749839,8,"distance_to_nearest_bank_branch,ssbci_active,pct_loans_from_credit_unions_resid,nearest_mdi_branch_miles,top3_lender_share_tract_resid,lender_hhi_tract_resid,pct_loans_from_top4_banks_resid,ssbci_program_count,mdi_active_in_county,pct_loans_under_250k_resid,top1_lender_share_tract_resid,mdi_branches_within_25mi,branch_closures_3y_within_10mi,mdi_branches_within_10mi,pct_loans_from_community_banks_resid,branches_within_5mi,pct_loans_under_100k_resid,microloan_intermediary_within_25mi,ssbci_n_capital_programs,ssbci_2_0_active"
